,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,is_house_ad,channel_code,day_served
3170,a100001900,2018-01-19,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,4.0
3171,a100001901,2018-01-18,Instagram,control,False,English,English,36-45 years,,,,True,False,2.0,3.0
3172,a100001901,2018-01-20,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,5.0
3173,a100001902,2018-01-18,Instagram,control,False,English,English,45-55 years,,,,True,False,2.0,3.0
3174,a100001902,2018-01-21,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,6.0
3175,a100001903,2018-01-18,Facebook,control,False,English,English,0-18 years,,,,True,False,3.0,3.0
3176,a100001903,2018-01-22,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,0.0
3177,a100001904,2018-01-18,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,3.0
3178,a100001904,2018-01-23,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,1.0
3179,a100001905,2018-01-18,House Ads,control,False,English,Spanish,24-30 years,,,,True,True,1.0,3.0
3180,a100001905,2018-01-24,House Ads,control,False,English,Spanish,24-30 years,,,,True,True,1.0,2.0
3181,a100001906,2018-01-18,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,3.0
3182,a100001906,2018-01-25,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,3.0
3183,a100001907,2018-01-19,Push,control,False,English,English,36-45 years,,,,True,False,5.0,4.0
3184,a100001907,2018-01-26,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,4.0
3185,a100001908,2018-01-19,Facebook,control,False,English,English,45-55 years,,,,True,False,3.0,4.0
3186,a100001908,2018-01-27,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,5.0
3187,a100001909,2018-01-19,Instagram,control,False,English,English,0-18 years,,,,True,False,2.0,4.0
3188,a100001909,2018-01-28,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,6.0
3189,a100001910,2018-01-19,Instagram,control,False,English,English,19-24 years,,,,True,False,2.0,4.0
3190,a100001910,2018-01-29,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,0.0
3191,a100001911,2018-01-19,Facebook,control,False,English,English,24-30 years,,,,True,False,3.0,4.0
3192,a100001911,2018-01-30,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,1.0
3193,a100001912,2018-01-19,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,4.0
3194,a100001912,2018-01-31,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,2.0
3195,a100001913,2018-01-19,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,4.0
3196,a100001913,2018-01-19,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,4.0
3197,a100001914,2018-01-20,House Ads,control,False,English,Spanish,45-55 years,,,,True,True,1.0,5.0
3198,a100001914,2018-01-20,House Ads,control,False,English,Spanish,45-55 years,,,,True,True,1.0,5.0
3199,a100001915,2018-01-20,Push,control,False,English,English,0-18 years,,,,True,False,5.0,5.0
3200,a100001915,2018-01-21,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,6.0
3201,a100001916,2018-01-20,Facebook,control,False,English,English,19-24 years,,,,True,False,3.0,5.0
3202,a100001916,2018-01-22,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,0.0
3203,a100001917,2018-01-20,Instagram,control,False,English,English,24-30 years,,,,True,False,2.0,5.0
3204,a100001917,2018-01-23,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,1.0
3205,a100001918,2018-01-20,Instagram,control,False,English,English,30-36 years,,,,True,False,2.0,5.0
3206,a100001918,2018-01-24,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,2.0
3207,a100001919,2018-01-20,Facebook,control,False,English,English,36-45 years,,,,True,False,3.0,5.0
3208,a100001919,2018-01-25,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,3.0
3209,a100001920,2018-01-20,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,5.0
3210,a100001920,2018-01-26,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,4.0
3211,a100001921,2018-01-21,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,6.0
3212,a100001921,2018-01-27,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,5.0
3213,a100001922,2018-01-21,House Ads,control,False,English,Spanish,19-24 years,,,,True,True,1.0,6.0
3214,a100001922,2018-01-28,House Ads,control,False,English,Spanish,19-24 years,,,,True,True,1.0,6.0
3215,a100001923,2018-01-21,Push,control,False,English,English,24-30 years,,,,True,False,5.0,6.0
3216,a100001923,2018-01-01,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,0.0
3217,a100001924,2018-01-21,Facebook,control,False,English,English,30-36 years,,,,True,False,3.0,6.0
3218,a100001924,2018-01-02,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,1.0
3219,a100001925,2018-01-21,Instagram,control,False,English,English,36-45 years,,,,True,False,2.0,6.0
3220,a100001925,2018-01-03,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,2.0
3221,a100001926,2018-01-21,Instagram,control,False,English,English,45-55 years,,,,True,False,2.0,6.0
3222,a100001926,2018-01-04,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,3.0
3223,a100001927,2018-01-21,Facebook,control,False,English,English,0-18 years,,,,True,False,3.0,6.0
3224,a100001927,2018-01-05,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,4.0
3225,a100001928,2018-01-22,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,0.0
3226,a100001928,2018-01-06,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,5.0
3227,a100001929,2018-01-22,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,0.0
3228,a100001929,2018-01-07,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,6.0
3229,a100001930,2018-01-22,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,0.0
3230,a100001930,2018-01-08,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,0.0
3231,a100001931,2018-01-22,Push,control,False,English,English,36-45 years,,,,True,False,5.0,0.0
3232,a100001931,2018-01-09,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,1.0
3233,a100001932,2018-01-22,Facebook,control,False,English,English,45-55 years,,,,True,False,3.0,0.0
3234,a100001932,2018-01-10,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,2.0
3235,a100001933,2018-01-22,Instagram,control,False,English,English,0-18 years,,,,True,False,2.0,0.0
3236,a100001933,2018-01-11,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,3.0
3237,a100001934,2018-01-22,Instagram,control,False,English,English,19-24 years,,,,True,False,2.0,0.0
3238,a100001934,2018-01-12,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,4.0
3239,a100001935,2018-01-23,Facebook,control,False,English,English,24-30 years,,,,True,False,3.0,1.0
3240,a100001935,2018-01-13,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,5.0
3241,a100001936,2018-01-23,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,1.0
3242,a100001936,2018-01-08,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,0.0
3243,a100001937,2018-01-23,House Ads,control,False,English,Spanish,36-45 years,,,,True,True,1.0,1.0
3244,a100001937,2018-01-09,House Ads,control,False,Spanish,Spanish,36-45 years,,,,True,True,1.0,1.0
3245,a100001938,2018-01-23,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,1.0
3246,a100001938,2018-01-10,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,2.0
3247,a100001939,2018-01-23,Push,control,False,English,English,0-18 years,,,,True,False,5.0,1.0
3248,a100001939,2018-01-11,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,3.0
3249,a100001940,2018-01-23,Facebook,control,False,English,English,19-24 years,,,,True,False,3.0,1.0
3250,a100001940,2018-01-08,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,0.0
3251,a100001941,2018-01-23,Instagram,control,False,English,English,24-30 years,,,,True,False,2.0,1.0
3252,a100001941,2018-01-09,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,1.0
3253,a100001942,2018-01-24,Instagram,control,False,English,English,30-36 years,,,,True,False,2.0,2.0
3254,a100001942,2018-01-10,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,2.0
3255,a100001943,2018-01-24,Facebook,control,False,English,English,36-45 years,,,,True,False,3.0,2.0
3256,a100001943,2018-01-11,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,3.0
3257,a100001944,2018-01-24,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,2.0
3258,a100001944,2018-01-08,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,0.0
3259,a100001945,2018-01-24,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,2.0
3260,a100001945,2018-01-09,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,1.0
3261,a100001946,2018-01-24,House Ads,control,False,English,Spanish,19-24 years,,,,True,True,1.0,2.0
3262,a100001946,2018-01-10,House Ads,control,False,Spanish,Spanish,19-24 years,,,,True,True,1.0,2.0
3263,a100001947,2018-01-24,Push,control,False,English,English,24-30 years,,,,True,False,5.0,2.0
3264,a100001947,2018-01-11,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,3.0
3265,a100001948,2018-01-24,Facebook,control,False,English,English,30-36 years,,,,True,False,3.0,2.0
3266,a100001948,2018-01-08,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,0.0
3267,a100001949,2018-01-24,Instagram,control,False,English,English,36-45 years,,,,True,False,2.0,2.0
3268,a100001949,2018-01-09,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,1.0
3269,a100001950,2018-01-25,Instagram,control,False,English,English,45-55 years,,,,True,False,2.0,3.0
3270,a100001950,2018-01-10,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,2.0
3271,a100001951,2018-01-25,Facebook,control,False,English,English,0-18 years,,,,True,False,3.0,3.0
3272,a100001951,2018-01-11,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,3.0
3273,a100001952,2018-01-25,House Ads,control,False,English,Spanish,19-24 years,,,,True,True,1.0,3.0
3274,a100001952,2018-01-08,House Ads,control,False,Spanish,Spanish,19-24 years,,,,True,True,1.0,0.0
3275,a100001953,2018-01-25,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,3.0
3276,a100001953,2018-01-09,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,1.0
3277,a100001954,2018-01-25,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,3.0
3278,a100001954,2018-01-10,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,2.0
3279,a100001955,2018-01-25,Push,control,False,English,Spanish,36-45 years,,,,True,False,5.0,3.0
3280,a100001955,2018-01-11,House Ads,control,False,Spanish,Spanish,36-45 years,,,,True,True,1.0,3.0
3281,a100001956,2018-01-25,Facebook,control,False,English,English,45-55 years,,,,True,False,3.0,3.0
3282,a100001956,2018-01-01,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,0.0
3283,a100001957,2018-01-26,Instagram,control,False,English,English,0-18 years,,,,True,False,2.0,4.0
3284,a100001957,2018-01-01,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,0.0
3285,a100001958,2018-01-26,Instagram,control,False,English,English,19-24 years,,,,True,False,2.0,4.0
3286,a100001958,2018-01-01,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,0.0
3287,a100001959,2018-01-26,Facebook,control,False,English,English,24-30 years,,,,True,False,3.0,4.0
3288,a100001959,2018-01-01,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,0.0
3289,a100001960,2018-01-26,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,4.0
3290,a100001960,2018-01-01,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,0.0
3291,a100001961,2018-01-26,House Ads,control,False,English,Spanish,36-45 years,,,,True,True,1.0,4.0
3292,a100001961,2018-01-02,House Ads,control,False,Spanish,Spanish,36-45 years,,,,True,True,1.0,1.0
3293,a100001962,2018-01-26,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,4.0
3294,a100001962,2018-01-02,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,1.0
3295,a100001963,2018-01-26,Push,control,False,English,English,0-18 years,,,,True,False,5.0,4.0
3296,a100001963,2018-01-02,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,1.0
3297,a100001964,2018-01-27,Facebook,control,False,English,English,19-24 years,,,,True,False,3.0,5.0
3298,a100001964,2018-01-02,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,1.0
3299,a100001965,2018-01-27,Instagram,control,False,English,English,24-30 years,,,,True,False,2.0,5.0
3300,a100001965,2018-01-02,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,1.0
3301,a100001966,2018-01-27,Instagram,control,False,English,English,30-36 years,,,,True,False,2.0,5.0
3302,a100001966,2018-01-02,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,1.0
3303,a100001967,2018-01-27,Facebook,control,False,English,English,36-45 years,,,,True,False,3.0,5.0
3304,a100001967,2018-01-02,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,1.0
3305,a100001968,2018-01-27,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,5.0
3306,a100001968,2018-01-25,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,3.0
3307,a100001969,2018-01-27,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,5.0
3308,a100001969,2018-01-26,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,4.0
3309,a100001970,2018-01-27,House Ads,control,False,English,Spanish,19-24 years,,,,True,True,1.0,5.0
3310,a100001970,2018-01-27,House Ads,control,False,English,Spanish,19-24 years,,,,True,True,1.0,5.0
3311,a100001971,2018-01-28,Push,control,False,English,English,24-30 years,,,,True,False,5.0,6.0
3312,a100001971,2018-01-28,House Ads,control,False,English,English,24-30 years,,,,True,True,1.0,6.0
3313,a100001972,2018-01-28,Facebook,control,False,English,English,30-36 years,,,,True,False,3.0,6.0
3314,a100001972,2018-01-29,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,0.0
3315,a100001973,2018-01-28,Instagram,control,False,English,English,36-45 years,,,,True,False,2.0,6.0
3316,a100001973,2018-01-30,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,1.0
3317,a100001974,2018-01-28,Instagram,control,False,English,English,45-55 years,,,,True,False,2.0,6.0
3318,a100001974,2018-01-31,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,2.0
3319,a100001975,2018-01-28,Facebook,control,False,English,English,0-18 years,,,,True,False,3.0,6.0
3320,a100001975,2018-01-25,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,3.0
3321,a100001976,2018-01-28,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,6.0
3322,a100001976,2018-01-26,House Ads,control,False,English,English,19-24 years,,,,True,True,1.0,4.0
3323,a100001977,2018-01-28,House Ads,control,False,English,Spanish,24-30 years,,,,True,True,1.0,6.0
3324,a100001977,2018-01-27,House Ads,control,False,English,Spanish,24-30 years,,,,True,True,1.0,5.0
3325,a100001978,2018-01-29,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,0.0
3326,a100001978,2018-01-28,House Ads,control,False,English,English,30-36 years,,,,True,True,1.0,6.0
3327,a100001979,2018-01-29,Push,control,False,English,English,36-45 years,,,,True,False,5.0,0.0
3328,a100001979,2018-01-29,House Ads,control,False,English,English,36-45 years,,,,True,True,1.0,0.0
3329,a100001980,2018-01-29,Facebook,control,False,English,English,45-55 years,,,,True,False,3.0,0.0
3330,a100001980,2018-01-30,House Ads,control,False,English,English,45-55 years,,,,True,True,1.0,1.0
3331,a100001981,2018-01-29,Instagram,control,False,English,English,0-18 years,,,,True,False,2.0,0.0
3332,a100001981,2018-01-31,House Ads,control,False,English,English,0-18 years,,,,True,True,1.0,2.0
